job_id,company_id,name,skill_name
3693069115,69732.0,Links Technology Solutions,Consulting
3693069134,6148675.0,Vashon Maury Island Land Trust,Business Development
3693069134,6148675.0,Vashon Maury Island Land Trust,Sales
3693069157,629227.0,Coca-Cola Consolidated,Management
3693069157,629227.0,Coca-Cola Consolidated,Manufacturing
3693069178,8047188.0,Empower Professionals Inc,Design
3693069178,8047188.0,Empower Professionals Inc,Art/Creative
3693069178,8047188.0,Empower Professionals Inc,Information Technology
3657070723,15907041.0,ORANGE COUNTY EMERGENCY PET CLINIC,Health Care Provider
3693069179,827183.0,Russell Tobin,Engineering
3693069179,827183.0,Russell Tobin,Information Technology
3693069183,6646428.0,TalentZök,Engineering
3693069183,6646428.0,TalentZök,Information Technology
3693069187,143331.0,G.A.S. Global,Purchasing
3693069187,143331.0,G.A.S. Global,Supply Chain
3693069192,49681.0,OKAYA INFOCOM,Engineering
3693069192,49681.0,OKAYA INFOCOM,Information Technology
3693069196,522560.0,"Sakata Seed America, Inc.",Research
3693069196,522560.0,"Sakata Seed America, Inc.",Production
3693069196,522560.0,"Sakata Seed America, Inc.",Science
3693069199,107926.0,Steelhead Productions,Sales
3693069199,107926.0,Steelhead Productions,Business Development
3693069209,28130220.0,Equinor,Engineering
3693069209,28130220.0,Equinor,Information Technology
3693069210,8117.0,The Judge Group,Human Resources
3693069215,52638.0,Mainz Brady Group,Information Technology
3693069216,6593.0,Live Nation Entertainment,Human Resources
3693069217,6593.0,Live Nation Entertainment,Management
3693069217,6593.0,Live Nation Entertainment,Manufacturing
3693069218,6593.0,Live Nation Entertainment,Other
3693069225,1633836.0,JobsPro Staffing (JPS),Information Technology
3693069226,1673105.0,Valor Hospitality Partners,Management
3693069229,5275.0,Alcon,Research
3693069229,5275.0,Alcon,Analyst
3693069229,5275.0,Alcon,Information Technology
3693069233,5275.0,Alcon,Research
3693069233,5275.0,Alcon,Analyst
3693069233,5275.0,Alcon,Information Technology
3693069237,487174.0,OPENLANE,Engineering
3693069237,487174.0,OPENLANE,Information Technology
3693069241,1146188.0,Ferreri Search,Accounting/Auditing
3693069254,2539.0,iHeartMedia,Marketing
3693069254,2539.0,iHeartMedia,Public Relations
3693069254,2539.0,iHeartMedia,Writing/Editing
3693069256,2539.0,iHeartMedia,Marketing
3693069256,2539.0,iHeartMedia,Sales
3693069257,2539.0,iHeartMedia,Sales
3693069257,2539.0,iHeartMedia,Business Development
3693069261,27292.0,US Tech Solutions,Research
3693069261,27292.0,US Tech Solutions,Analyst
3693069263,13288.0,Accruent,Engineering
3693069263,13288.0,Accruent,Information Technology
3693069265,3234221.0,"SDG Architects, Inc.",Accounting/Auditing
3693069265,3234221.0,"SDG Architects, Inc.",Finance
3693069269,34616.0,Avesta Computer Services,Information Technology
3693069270,19024086.0,Narrative Ads,Marketing
3693069270,19024086.0,Narrative Ads,Sales
3693069278,447530.0,Rocky Mountain Elk Foundation,Business Development
3693069278,447530.0,Rocky Mountain Elk Foundation,Sales
3693069281,1123.0,Bank of America,Finance
3693069281,1123.0,Bank of America,Sales
3693069290,12595126.0,Catalyst Life Sciences,Science
3693069290,12595126.0,Catalyst Life Sciences,Management
3693069291,1123.0,Bank of America,Finance
3693069291,1123.0,Bank of America,Sales
3693069292,1123.0,Bank of America,Finance
3693069292,1123.0,Bank of America,Sales
3693069309,15087386.0,Signify Technology,Information Technology
3693069310,2015890.0,Pyramid Technology Solutions,Information Technology
3693069313,6565.0,UMB Bank,Sales
3693069313,6565.0,UMB Bank,Business Development
3693069314,38264.0,Vera Bradley,Sales
3693069314,38264.0,Vera Bradley,Business Development
3693069329,35701335.0,Atlasa,Management
3693069329,35701335.0,Atlasa,Manufacturing
3693069333,7413.0,Boston Medical Center (BMC),Other
3693069342,80648696.0,Sonida Senior Living,Human Resources
3684017664,35521693.0,Arcadian Infracom,Legal
3693069343,1482.0,PayPal,Marketing
3693069343,1482.0,PayPal,Sales
3693069345,8117.0,The Judge Group,Information Technology
3693069345,8117.0,The Judge Group,Strategy/Planning
3693069354,79383535.0,Akkodis,Engineering
3693069354,79383535.0,Akkodis,Information Technology
3693069366,90101.0,Fidelis Companies,Engineering
3693069371,890145.0,VDart,Engineering
3693069371,890145.0,VDart,Information Technology
3693069378,13386.0,Skechers,Sales
3693069378,13386.0,Skechers,Business Development
3693069379,13386.0,Skechers,Sales
3693069379,13386.0,Skechers,Business Development
3693069384,1586.0,Amazon,Project Management
3693069384,1586.0,Amazon,Information Technology
3693069384,1586.0,Amazon,Product Management
3693069386,1586.0,Amazon,Management
3693069386,1586.0,Amazon,Distribution
3693069386,1586.0,Amazon,Supply Chain
3693069400,72632053.0,OpenPark,Education
3693069400,72632053.0,OpenPark,Training
3693069404,11056.0,Insight Global,Information Technology
3693069417,104602.0,Motion Picture Industry Pension & Health Plans,Administrative
3693069417,104602.0,Motion Picture Industry Pension & Health Plans,Health Care Provider
3693069417,104602.0,Motion Picture Industry Pension & Health Plans,Legal
3693069418,3713985.0,Clear Demand,Engineering
3693069418,3713985.0,Clear Demand,Information Technology
3693069419,80753355.0,Metropolitan Strategies and Solutions,Administrative
3693069435,14078.0,"Food for the Hungry, Inc.",Management
3693069435,14078.0,"Food for the Hungry, Inc.",Strategy/Planning
3693069449,52638.0,Mainz Brady Group,Engineering
3693069449,52638.0,Mainz Brady Group,Information Technology
3693069460,64722.0,Pilatus Business Aircraft Ltd,Human Resources
3693069465,69903699.0,"OMS Group, LLC.",Engineering
3693069465,69903699.0,"OMS Group, LLC.",Information Technology
3693069482,12291.0,"Graphic Packaging International, LLC",Management
3693069482,12291.0,"Graphic Packaging International, LLC",Manufacturing
3693069484,162528.0,Artech L.L.C.,Administrative
3693069528,529548.0,The Sage Group (Bay Area),Marketing
3693069538,3094595.0,GroupA,Design
3693069538,3094595.0,GroupA,Strategy/Planning
3693069551,2345562.0,Alpine Research Optics,Sales
3693069551,2345562.0,Alpine Research Optics,Business Development
3693069558,3781808.0,Lerner & Rowe Injury Attorneys,Customer Service
3693069558,3781808.0,Lerner & Rowe Injury Attorneys,Legal
3693069561,86694680.0,Ascendion,Information Technology
3693069563,110514.0,"Amen Clinics, Inc.",Marketing
3693069563,110514.0,"Amen Clinics, Inc.",Sales
3693069585,11056.0,Insight Global,Writing/Editing
3693069585,11056.0,Insight Global,Information Technology
3693069586,18987662.0,Stretto,Administrative
3693069586,18987662.0,Stretto,Other
3693069586,18987662.0,Stretto,General Business
3693069587,1257738.0,"National DCP, LLC",Administrative
3693069587,1257738.0,"National DCP, LLC",Sales
3693069587,1257738.0,"National DCP, LLC",Customer Service
3693069593,74702276.0,Airdrop,Finance
3693069593,74702276.0,Airdrop,Sales
3693069595,149485.0,WBE (W. Bradley Electric),Project Management
3693069595,149485.0,WBE (W. Bradley Electric),Information Technology
3693069597,156470.0,"Zillion Technologies, Inc.",Information Technology
3693069599,27218788.0,MOLTEN,Sales
3693069599,27218788.0,MOLTEN,Business Development
3693069600,1681.0,Robert Half,Accounting/Auditing
3693069600,1681.0,Robert Half,Finance
3693069601,86694680.0,Ascendion,Legal
3693069613,2121817.0,DSJ Global,Supply Chain
3693069613,2121817.0,DSJ Global,Strategy/Planning
3693069613,2121817.0,DSJ Global,Manufacturing
3693069614,156470.0,"Zillion Technologies, Inc.",Information Technology
3693069618,3432.0,New York Life Insurance Company,Management
3693069624,89491510.0,HarmonyCares,Health Care Provider
3693069638,91447303.0,Dexian,Analyst
3693069638,91447303.0,Dexian,Marketing
3693069638,91447303.0,Dexian,Strategy/Planning
3693069639,10616113.0,ProKatchers LLC,Engineering
3693069639,10616113.0,ProKatchers LLC,Information Technology
3693069640,96657925.0,First Source Recruiting,Engineering
3693069640,96657925.0,First Source Recruiting,Information Technology
3693069655,11056.0,Insight Global,Administrative
3693069655,11056.0,Insight Global,Finance
3693069660,1681.0,Robert Half,Accounting/Auditing
3693069665,414551.0,"Kaygen, Inc. ",Marketing
3693069665,414551.0,"Kaygen, Inc. ",Public Relations
3693069665,414551.0,"Kaygen, Inc. ",Writing/Editing
3693069667,15338901.0,"KUHLMAN & LUCAS, LLC",Legal
3693069679,4821517.0,"NSI Group, LLC",Production
3693069679,4821517.0,"NSI Group, LLC",Quality Assurance
3693069679,4821517.0,"NSI Group, LLC",Supply Chain
3693069687,28145223.0,RDI - Research & Development Institute,Information Technology
3693069687,28145223.0,RDI - Research & Development Institute,Health Care Provider
3693069700,8141.0,Globant,Sales
3693069700,8141.0,Globant,Business Development
3693069707,11054.0,Heartland,Finance
3693069707,11054.0,Heartland,Strategy/Planning
3693069710,68578869.0,"Pacific Standard Environmental, Inc.",Engineering
3693069718,31953.0,LACERA,Management
3693069718,31953.0,LACERA,Information Technology
3693069718,31953.0,LACERA,Project Management
3693069795,2985733.0,Aditi Consulting,Finance
3693069795,2985733.0,Aditi Consulting,Sales
3693069823,11056.0,Insight Global,Administrative
3693069825,164249.0,"Hy-Vee, Inc.",Health Care Provider
3693069826,33246798.0,TikTok,Information Technology
3693069836,87374932.0,Verda Healthcare,Administrative
3693069840,6585.0,Gucci,Management
3693069840,6585.0,Gucci,Manufacturing
3693069842,162767.0,Boulder Community Health,Health Care Provider
3693069850,3518569.0,Westcliff University,Management
3693069850,3518569.0,Westcliff University,Manufacturing
3693069852,5235.0,LHH,Human Resources
3693069852,5235.0,LHH,Project Management
3693069857,260295.0,Synergis,Information Technology
3693069870,18043.0,Addison Group,Accounting/Auditing
3693069870,18043.0,Addison Group,Human Resources
3693069875,64863800.0,Sapphire Software Solutions Inc,Information Technology
3693069882,64883733.0,Nue Information,Customer Service
3693069882,64883733.0,Nue Information,Sales
3693069893,93249012.0,Fighting for My Voice,Design
3693069893,93249012.0,Fighting for My Voice,Art/Creative
3693069893,93249012.0,Fighting for My Voice,Information Technology
3693069899,80789.0,Caltrol Inc.,Information Technology
3693069902,77097.0,Select Source International,Management
3693069902,77097.0,Select Source International,Manufacturing
3693070002,5334810.0,Envision Health,Marketing
3693070002,5334810.0,Envision Health,Public Relations
3693070002,5334810.0,Envision Health,Writing/Editing
3693070008,1536386.0,Gavin de Becker & Associates,Strategy/Planning
3693070008,1536386.0,Gavin de Becker & Associates,Other
3693070013,5749.0,Kohl's,Sales
3693070013,5749.0,Kohl's,Business Development
3693070017,4298.0,University of Virginia,Health Care Provider
3693070021,61677.0,eTeam,Engineering
3693070028,2137.0,Pearson,Marketing
3693070028,2137.0,Pearson,Public Relations
3693070028,2137.0,Pearson,Writing/Editing
3693070032,548385.0,The Doyle Group,Information Technology
3693070033,35689556.0,"4Consulting, Inc.",Marketing
3693070033,35689556.0,"4Consulting, Inc.",Public Relations
3693070033,35689556.0,"4Consulting, Inc.",Writing/Editing
3693070035,848818.0,AMBRION,Accounting/Auditing
3693070035,848818.0,AMBRION,Finance
3693070037,2137.0,Pearson,Marketing
3693070037,2137.0,Pearson,Public Relations
3693070037,2137.0,Pearson,Writing/Editing
3693070038,2137.0,Pearson,Marketing
3693070038,2137.0,Pearson,Public Relations
3693070038,2137.0,Pearson,Writing/Editing
3693070049,16164685.0,"Hathority, LLC - Integration & Innovation",Engineering
3693070049,16164685.0,"Hathority, LLC - Integration & Innovation",Analyst
3693070049,16164685.0,"Hathority, LLC - Integration & Innovation",Consulting
3693070056,81958.0,IDEA Public Schools,Health Care Provider
3693070063,2429989.0,World Insurance Associates LLC,Customer Service
3693070065,62571.0,Crescent Electric Supply Company,Human Resources
3693070073,9814.0,Eastridge Workforce Solutions,Information Technology
3693070074,9814.0,Eastridge Workforce Solutions,Legal
3693070079,43278.0,Sparrow Health System,Health Care Provider
3693070081,2279.0,Flex,Engineering
3693070103,9814.0,Eastridge Workforce Solutions,Engineering
3693070103,9814.0,Eastridge Workforce Solutions,Information Technology
3693070107,2279.0,Flex,Manufacturing
3693070115,5578.0,RBC Wealth Management,Finance
3693070115,5578.0,RBC Wealth Management,Sales
3693070122,6044.0,"Yoh, A Day & Zimmermann Company",Manufacturing
3693070122,6044.0,"Yoh, A Day & Zimmermann Company",Production
3693070122,6044.0,"Yoh, A Day & Zimmermann Company",Quality Assurance
3693070132,629227.0,Coca-Cola Consolidated,Management
3693070132,629227.0,Coca-Cola Consolidated,Manufacturing
3693070141,5235.0,LHH,Information Technology
3693070141,5235.0,LHH,Project Management
3693070141,5235.0,LHH,Engineering
3693070159,629227.0,Coca-Cola Consolidated,Management
3693070159,629227.0,Coca-Cola Consolidated,Manufacturing
3693070175,25081.0,Shea Properties,Sales
3693070186,43278.0,Sparrow Health System,Health Care Provider
3693070188,83495842.0,Trinity Staffing Group Inc,Sales
3693070188,83495842.0,Trinity Staffing Group Inc,Business Development
3693070205,1713645.0,Roc Nation,Marketing
3693070205,1713645.0,Roc Nation,Sales
3693070210,7962985.0,Veryable,Business Development
3693070210,7962985.0,Veryable,Sales
3693070213,28130220.0,Equinor,Engineering
3693070213,28130220.0,Equinor,Information Technology
3693070221,373568.0,Career Group,Administrative
3693070225,65587.0,TechOne,Management
3693070225,65587.0,TechOne,Manufacturing
3693070227,890145.0,VDart,Design
3693070227,890145.0,VDart,Art/Creative
3693070227,890145.0,VDart,Information Technology
3693070230,14377562.0,Diamondpick,Engineering
3693070230,14377562.0,Diamondpick,Information Technology
3693070233,162258.0,Ace Hardware Corporation,Management
3693070233,162258.0,Ace Hardware Corporation,Manufacturing
3693070237,5742.0,ICF,Other
3693070244,27573.0,Methodist Health System,Other
3693070249,2539.0,iHeartMedia,Management
3693070249,2539.0,iHeartMedia,Manufacturing
3693070252,2539.0,iHeartMedia,Sales
3693070252,2539.0,iHeartMedia,Business Development
3693070255,79162939.0,Burlingame Studios,Design
3693070255,79162939.0,Burlingame Studios,Art/Creative
3693070255,79162939.0,Burlingame Studios,Information Technology
3693070256,26647085.0,Smart TechLink Solutions Inc.,Engineering
3693070256,26647085.0,Smart TechLink Solutions Inc.,Information Technology
3693070257,57888.0,Buffalo Exchange,Sales
3693070257,57888.0,Buffalo Exchange,Business Development
3693070258,165791.0,RTC,Engineering
3693070258,165791.0,RTC,Manufacturing
3693070258,165791.0,RTC,Supply Chain
3693070261,2201548.0,"Mont Surfaces by Mont Granite, Inc.",Distribution
3693070261,2201548.0,"Mont Surfaces by Mont Granite, Inc.",Quality Assurance
3693070271,2736308.0,ATC,Information Technology
3693070276,19767.0,Peabody Energy,Engineering
3693070276,19767.0,Peabody Energy,Information Technology
3693070278,1123.0,Bank of America,Finance
3693070278,1123.0,Bank of America,Sales
3693070283,1123.0,Bank of America,Finance
3693070283,1123.0,Bank of America,Sales
3693070290,,,Accounting/Auditing
3693070290,,,Finance
3693070291,2689946.0,BayOne Solutions,Human Resources
3693070291,2689946.0,BayOne Solutions,Consulting
3693070305,20875.0,CHOC Children's,Other
3693070306,9223.0,Netsmart,Business Development
3693070306,9223.0,Netsmart,Sales
3693070330,166068.0,Southern New Hampshire University,Human Resources
3693070339,1586.0,Amazon,Administrative
3693070342,1586.0,Amazon,Management
3693070342,1586.0,Amazon,Distribution
3693070342,1586.0,Amazon,Supply Chain
3693070347,1586.0,Amazon,Management
3693070347,1586.0,Amazon,Distribution
3693070347,1586.0,Amazon,Supply Chain
3693070348,13386.0,Skechers,Human Resources
3693070352,1586.0,Amazon,Quality Assurance
3693070352,1586.0,Amazon,Information Technology
3693070352,1586.0,Amazon,Engineering
3693070355,13229222.0,"Oreva Technologies, Inc.",Information Technology
3693070357,1586.0,Amazon,Management
3693070357,1586.0,Amazon,Distribution
3693070357,1586.0,Amazon,Supply Chain
3693070360,1586.0,Amazon,Management
3693070360,1586.0,Amazon,Distribution
3693070360,1586.0,Amazon,Supply Chain
3693070362,2382910.0,Amazon Web Services (AWS),Research
3693070362,2382910.0,Amazon Web Services (AWS),Science
3693070362,2382910.0,Amazon Web Services (AWS),Engineering
3693070370,2382910.0,Amazon Web Services (AWS),Business Development
3693070370,2382910.0,Amazon Web Services (AWS),Information Technology
3693070372,1586.0,Amazon,Information Technology
3693070372,1586.0,Amazon,Consulting
3693070372,1586.0,Amazon,Engineering
3693070373,1586.0,Amazon,Public Relations
3693070373,1586.0,Amazon,Marketing
3693070374,1586.0,Amazon,Project Management
3693070374,1586.0,Amazon,Management
3693070374,1586.0,Amazon,Product Management
3693070376,19120162.0,"Matthew Lopez Law, PLLC",Legal
3693070378,1586.0,Amazon,General Business
3693070378,1586.0,Amazon,Management
3693070378,1586.0,Amazon,Strategy/Planning
3693070379,1586.0,Amazon,Project Management
3693070379,1586.0,Amazon,Information Technology
3693070379,1586.0,Amazon,Product Management
3693070382,64670958.0,Duct Dynasty Clean Air Corporation,Administrative
3693070384,86694680.0,Ascendion,Other
3693070384,86694680.0,Ascendion,Strategy/Planning
3693070384,86694680.0,Ascendion,Project Management
3693070390,13386.0,Skechers,Sales
3693070390,13386.0,Skechers,Business Development
3693070391,1756.0,HCLTech,Research
3693070391,1756.0,HCLTech,Analyst
3693070391,1756.0,HCLTech,Information Technology
3693070393,75581097.0,Harvey Nash USA,Design
3693070393,75581097.0,Harvey Nash USA,Art/Creative
3693070393,75581097.0,Harvey Nash USA,Information Technology
3693070395,14069.0,CES,Consulting
3693070396,86694680.0,Ascendion,Engineering
3693070396,86694680.0,Ascendion,Information Technology
3693070400,90413667.0,Wayne-Sanderson Farms,Accounting/Auditing
3693070400,90413667.0,Wayne-Sanderson Farms,Finance
3693070409,3683451.0,Safe Fleet,Information Technology
3693070411,51586146.0,Humans Doing,Product Management
3693070411,51586146.0,Humans Doing,Marketing
3693070415,17926613.0,PLANSIGHT,Sales
3693070415,17926613.0,PLANSIGHT,Business Development
3693070428,2738213.0,ThinkCERCA,Finance
3693070428,2738213.0,ThinkCERCA,Sales
3693070432,11056.0,Insight Global,Marketing
3693070433,2985733.0,Aditi Consulting,Project Management
3693070433,2985733.0,Aditi Consulting,Information Technology
3693070434,3607492.0,DigniFi,Business Development
3693070434,3607492.0,DigniFi,Sales
3693070448,18827874.0,Colburn Financial,Sales
3693070448,18827874.0,Colburn Financial,Business Development
3693070460,1742506.0,INSPYR Solutions,Information Technology
3693070460,1742506.0,INSPYR Solutions,Other
3693070460,1742506.0,INSPYR Solutions,Management
3693070481,521134.0,People Tech Group Inc,Information Technology
3693070489,641035.0,"Sun West Mortgage Company, Inc.",Finance
3693070489,641035.0,"Sun West Mortgage Company, Inc.",Sales
3693070492,40369.0,Donor Network West,Health Care Provider
3693070541,79383535.0,Akkodis,Management
3693070541,79383535.0,Akkodis,Manufacturing
3693070554,40894.0,Medix™,Engineering
3693070554,40894.0,Medix™,Quality Assurance
3693070555,2764631.0,Teledyne Microwave Solutions (TMS),Engineering
3693070561,11229.0,Vaco,Administrative
3693070577,30086.0,Palo Alto Networks,Marketing
3693070579,133357.0,"Hire Options, Inc.",Legal
3693070580,51671407.0,Vanilla,Information Technology
3693070590,1518461.0,Premier Financial Search,Accounting/Auditing
3693070590,1518461.0,Premier Financial Search,Finance
3693070596,156470.0,"Zillion Technologies, Inc.",Information Technology
3693070616,79108324.0,Kiva Capital Partners,Finance
3693070616,79108324.0,Kiva Capital Partners,Sales
3693070625,313558.0,JDM Funding Corporation,Sales
3693070625,313558.0,JDM Funding Corporation,Management
3693070626,2788204.0,Rang Technologies Inc,Finance
3693070626,2788204.0,Rang Technologies Inc,Sales
3693070646,1742506.0,INSPYR Solutions,Information Technology
3693070651,28649902.0,"ITS, LLC",Engineering
3693070651,28649902.0,"ITS, LLC",Information Technology
3693070666,54799.0,CampusPoint,Sales
3693070666,54799.0,CampusPoint,Business Development
3693070666,54799.0,CampusPoint,Customer Service
3693070673,54799.0,CampusPoint,Administrative
3693070673,54799.0,CampusPoint,Accounting/Auditing
3693070673,54799.0,CampusPoint,Finance
3693070674,86694680.0,Ascendion,Administrative
3693070680,11056.0,Insight Global,Information Technology
3693070680,11056.0,Insight Global,Administrative
3693070685,11054.0,Heartland,Finance
3693070685,11054.0,Heartland,Strategy/Planning
3693070700,1799.0,ManpowerGroup,Accounting/Auditing
3693070713,17919545.0,SystImmune,Health Care Provider
3693070722,44751.0,Marin Community Foundation,Information Technology
3693070723,18380110.0,Amtec Global Solutions Inc ,Quality Assurance
3693070741,,,Health Care Provider
3693070816,68578869.0,"Pacific Standard Environmental, Inc.",Engineering
3693070816,68578869.0,"Pacific Standard Environmental, Inc.",Management
3693070832,75156982.0,Greater Denver CARES Mentoring,Human Resources
3693070833,58289235.0,QuantCAD LLC,Engineering
3693070833,58289235.0,QuantCAD LLC,Information Technology
3693070835,11056.0,Insight Global,Management
3693070835,11056.0,Insight Global,Manufacturing
3693070836,34758901.0,RealEyes Digital,Sales
3693070836,34758901.0,RealEyes Digital,Business Development
3693070837,50381.0,The Bar Association of San Francisco,Other
3693070837,50381.0,The Bar Association of San Francisco,Information Technology
3693070837,50381.0,The Bar Association of San Francisco,Management
3693070841,112948.0,Cypress HCM,Accounting/Auditing
3693070841,112948.0,Cypress HCM,Administrative
3693070841,112948.0,Cypress HCM,Sales
3693070848,113134.0,Cast & Crew,Information Technology
3693070851,748875.0,Power Personnel,Health Care Provider
3693070853,225056.0,Progressive Recruitment,Project Management
3693070865,41771.0,"Akraya, Inc.",Quality Assurance
3693070871,74702276.0,Airdrop,Finance
3693070871,74702276.0,Airdrop,Sales
3693070884,2908367.0,gpac,Health Care Provider
3693070902,6392689.0,BrightView,Health Care Provider
3693070903,164376.0,Innova Solutions,Research
3693070903,164376.0,Innova Solutions,Science
3693070907,42805.0,Markwins Beauty Brands,Supply Chain
3693070907,42805.0,Markwins Beauty Brands,Strategy/Planning
3693070907,42805.0,Markwins Beauty Brands,Analyst
3693071000,6137.0,NetSuite,Sales
3693071001,27025776.0,healthPrecision,Information Technology
3693071004,2137.0,Pearson,Marketing
3693071004,2137.0,Pearson,Public Relations
3693071004,2137.0,Pearson,Writing/Editing
3693071007,2137.0,Pearson,Marketing
3693071007,2137.0,Pearson,Public Relations
3693071007,2137.0,Pearson,Writing/Editing
3693071010,40735283.0,MatrixPoint Consulting,Administrative
3693071010,40735283.0,MatrixPoint Consulting,General Business
3693071010,40735283.0,MatrixPoint Consulting,Accounting/Auditing
3693071014,2137.0,Pearson,Marketing
3693071014,2137.0,Pearson,Public Relations
3693071014,2137.0,Pearson,Writing/Editing
3693071017,10682548.0,"Avidity Biosciences, Inc.",Quality Assurance
3693071018,2137.0,Pearson,Marketing
3693071018,2137.0,Pearson,Public Relations
3693071018,2137.0,Pearson,Writing/Editing
3693071021,2137.0,Pearson,Marketing
3693071021,2137.0,Pearson,Public Relations
3693071021,2137.0,Pearson,Writing/Editing
3693071025,104396.0,New York Community Bank (NYCB),Other
3693071029,2137.0,Pearson,Marketing
3693071029,2137.0,Pearson,Public Relations
3693071029,2137.0,Pearson,Writing/Editing
3693071030,828170.0,"TSR Consulting Services, Inc.",Information Technology
3693071030,828170.0,"TSR Consulting Services, Inc.",Analyst
3693071033,1072536.0,Arizona Nutritional Supplements (ANS),Research
3693071033,1072536.0,Arizona Nutritional Supplements (ANS),Manufacturing
3693071034,70253.0,Pacific School of Religion,Other
3693071035,4725.0,Mayo Clinic,Health Care Provider
3693071037,81958.0,IDEA Public Schools,Other
3693071043,74064331.0,Dr Christy Kane LLC,Health Care Provider
3693071046,107021.0,Resource Logistics Inc.,Information Technology
3693071051,14287.0,Lhoist,Management
3693071051,14287.0,Lhoist,Manufacturing
3693071052,9814.0,Eastridge Workforce Solutions,Research
3693071052,9814.0,Eastridge Workforce Solutions,Analyst
3693071052,9814.0,Eastridge Workforce Solutions,Information Technology
3693071054,9814.0,Eastridge Workforce Solutions,Legal
3693071056,9814.0,Eastridge Workforce Solutions,Research
3693071056,9814.0,Eastridge Workforce Solutions,Analyst
3693071056,9814.0,Eastridge Workforce Solutions,Information Technology
3693071058,9814.0,Eastridge Workforce Solutions,Research
3693071058,9814.0,Eastridge Workforce Solutions,Analyst
3693071058,9814.0,Eastridge Workforce Solutions,Information Technology
3693071059,9814.0,Eastridge Workforce Solutions,Sales
3693071059,9814.0,Eastridge Workforce Solutions,Business Development
3693071060,9814.0,Eastridge Workforce Solutions,Legal
3693071062,9814.0,Eastridge Workforce Solutions,Engineering
3693071062,9814.0,Eastridge Workforce Solutions,Information Technology
3693071085,2279.0,Flex,Manufacturing
3693071089,210025.0,WiSys,Marketing
3693071089,210025.0,WiSys,General Business
3693071089,210025.0,WiSys,Other
3693071097,165725.0,RH,Design
3693071097,165725.0,RH,Art/Creative
3693071097,165725.0,RH,Information Technology
3693071112,165725.0,RH,Management
3693071112,165725.0,RH,Manufacturing
3693071132,6398401.0,Association of Universities for Research in Astronomy,Other
3693071132,6398401.0,Association of Universities for Research in Astronomy,Customer Service
3693071132,6398401.0,Association of Universities for Research in Astronomy,Training
3693071145,17930841.0,BillionToOne,Engineering
3693071145,17930841.0,BillionToOne,Information Technology
3693071153,43278.0,Sparrow Health System,Health Care Provider
3693071156,6382239.0,Vuesol Technologies Inc,Finance
3693071156,6382239.0,Vuesol Technologies Inc,Sales
3693071157,212201.0,Oliver James,Information Technology
3693071158,69094979.0,Bookman Consulting,Finance
3693071158,69094979.0,Bookman Consulting,Accounting/Auditing
3693071158,69094979.0,Bookman Consulting,Customer Service
3693071164,674541.0,Ontic,Sales
3693071164,674541.0,Ontic,Business Development
3693071184,79091671.0,Cost.U.Less,Information Technology
3693071185,1681.0,Robert Half,Marketing
3693071186,1842410.0,SoftNice,Engineering
3693071186,1842410.0,SoftNice,Information Technology
3693071189,6593.0,Live Nation Entertainment,Other
3693071199,5275.0,Alcon,Research
3693071199,5275.0,Alcon,Analyst
3693071199,5275.0,Alcon,Information Technology
3693071201,5275.0,Alcon,Research
3693071201,5275.0,Alcon,Analyst
3693071201,5275.0,Alcon,Information Technology
3693071204,214960.0,Compassus,Health Care Provider
3693071205,40655773.0,Neo Media World,Advertising
3693071205,40655773.0,Neo Media World,Administrative
3693071205,40655773.0,Neo Media World,Marketing
3693071211,34616.0,Avesta Computer Services,Finance
3693071211,34616.0,Avesta Computer Services,Information Technology
3693071214,20282677.0,Cloud Destinations,Information Technology
3693071215,7175.0,CEI,Accounting/Auditing
3693071215,7175.0,CEI,Finance
3693071216,75041012.0,SKILL BIRD,Information Technology
3693071218,13309.0,"Systems Planning and Analysis, Inc.",Marketing
3693071218,13309.0,"Systems Planning and Analysis, Inc.",Public Relations
3693071218,13309.0,"Systems Planning and Analysis, Inc.",Writing/Editing
3693071219,13309.0,"Systems Planning and Analysis, Inc.",Management
3693071219,13309.0,"Systems Planning and Analysis, Inc.",Manufacturing
3693071220,2539.0,iHeartMedia,Sales
3693071220,2539.0,iHeartMedia,Business Development
3693071221,2539.0,iHeartMedia,Marketing
3693071221,2539.0,iHeartMedia,Public Relations
3693071221,2539.0,iHeartMedia,Writing/Editing
3693071222,2539.0,iHeartMedia,Sales
3693071222,2539.0,iHeartMedia,Business Development
3693071227,13288.0,Accruent,Product Management
3693071227,13288.0,Accruent,Marketing
3693071229,1059379.0,Panorama - A Continuing Care Retirement Community,Other
3693071234,65010286.0,Monstro ,Marketing
3693071234,65010286.0,Monstro ,Public Relations
3693071234,65010286.0,Monstro ,Writing/Editing
3693071238,1123.0,Bank of America,Finance
3693071238,1123.0,Bank of America,Sales
3693071239,18124161.0,Oncourse Home Solutions,Business Development
3693071239,18124161.0,Oncourse Home Solutions,Sales
3693071241,2470025.0,Ntelicor is becoming INSPYR Solutions,Information Technology
3693071245,15228.0,DISYS,Health Care Provider
3693071267,47040.0,Mindlance,Administrative
3693071268,2908367.0,gpac,Project Management
3693071268,2908367.0,gpac,Other
3693071274,38264.0,Vera Bradley,Sales
3693071274,38264.0,Vera Bradley,Business Development
3693071279,2908367.0,gpac,Project Management
3693071279,2908367.0,gpac,Information Technology
3693071288,7413.0,Boston Medical Center (BMC),Health Care Provider
