job_id,company_id,name,type
3693059006,2682058.0,Minnesota Department of Employment and Economic Development,Paid maternity leave
3693059006,2682058.0,Minnesota Department of Employment and Economic Development,Paid paternity leave
3693060369,42852066.0,VORO MOTORS ,Medical insurance
3693060369,42852066.0,VORO MOTORS ,401(k)
3693060369,42852066.0,VORO MOTORS ,Dental insurance
3693060422,3499302.0,"IT Architechs, Inc.",Medical insurance
3693060422,3499302.0,"IT Architechs, Inc.",Vision insurance
3693060422,3499302.0,"IT Architechs, Inc.",Dental insurance
3693060422,3499302.0,"IT Architechs, Inc.",401(k)
3693060422,3499302.0,"IT Architechs, Inc.",Disability insurance
3693060835,14840050.0,Truist,Pension plan
3693060836,14840050.0,Truist,Pension plan
3693060837,1729578.0,Comtech Telecommunications Corp.,401(k)
3693060839,14840050.0,Truist,Pension plan
3693060851,452426.0,Eating Recovery Center,401(k)
3693060966,28612966.0,Covia,401(k)
3693060992,15317.0,Copart,401(k)
3693060992,15317.0,Copart,Medical insurance
3693060992,15317.0,Copart,Dental insurance
3693060992,15317.0,Copart,Vision insurance
3693061770,14840050.0,Truist,Pension plan
3693061771,14840050.0,Truist,Pension plan
3693061773,14840050.0,Truist,Pension plan
3693061777,89694590.0,GVC Americas,Medical insurance
3693061777,89694590.0,GVC Americas,Vision insurance
3693061777,89694590.0,GVC Americas,Dental insurance
3693061873,19066.0,Option Care Health,401(k)
3693061873,19066.0,Option Care Health,Dental insurance
3693061873,19066.0,Option Care Health,Medical insurance
3693061873,19066.0,Option Care Health,Vision insurance
3693061873,19066.0,Option Care Health,Disability insurance
3693061906,1630.0,Stanford Health Care,Medical insurance
3693061906,1630.0,Stanford Health Care,Vision insurance
3693061906,1630.0,Stanford Health Care,Dental insurance
3693061906,1630.0,Stanford Health Care,Disability insurance
3693061962,5749.0,Kohl's,Disability insurance
3693062038,15205156.0,Zeektek,401(k)
3693062565,10046361.0,"HandledNow, LLC",Medical insurance
3693062565,10046361.0,"HandledNow, LLC",Vision insurance
3693062565,10046361.0,"HandledNow, LLC",Dental insurance
3693062565,10046361.0,"HandledNow, LLC",401(k)
3693062778,14840050.0,Truist,Pension plan
3693062779,14840050.0,Truist,Pension plan
3693062867,7357.0,Blue Cross Blue Shield of Michigan,Medical insurance
3693062870,19066.0,Option Care Health,401(k)
3693062870,19066.0,Option Care Health,Dental insurance
3693062870,19066.0,Option Care Health,Medical insurance
3693062870,19066.0,Option Care Health,Vision insurance
3693062870,19066.0,Option Care Health,Disability insurance
3693062888,10799461.0,Indivior,401(k)
3693062906,325032.0,Teck Resources Limited,401(k)
3693062906,325032.0,Teck Resources Limited,Disability insurance
3693062915,10561079.0,KOLOGIK,Medical insurance
3693062915,10561079.0,KOLOGIK,Vision insurance
3693062915,10561079.0,KOLOGIK,Dental insurance
3693062915,10561079.0,KOLOGIK,401(k)
3693062915,10561079.0,KOLOGIK,Paid maternity leave
3693062915,10561079.0,KOLOGIK,Paid paternity leave
3693062915,10561079.0,KOLOGIK,Student loan assistance
3693062915,10561079.0,KOLOGIK,Tuition assistance
3693062915,10561079.0,KOLOGIK,Disability insurance
3693062935,19161365.0,Nina Berenato Jewelry,Medical insurance
3693062935,19161365.0,Nina Berenato Jewelry,Vision insurance
3693062935,19161365.0,Nina Berenato Jewelry,Dental insurance
3693062935,19161365.0,Nina Berenato Jewelry,Paid maternity leave
3693062935,19161365.0,Nina Berenato Jewelry,Paid paternity leave
3693062947,7488.0,Rush University Medical Center,Tuition assistance
3693062950,3304.0,Bechtel Corporation,Disability insurance
3693062998,30507.0,DentaQuest,401(k)
3693062998,30507.0,DentaQuest,Dental insurance
3693063273,1287697.0,The National Center For American Indian Enterprise Development,Medical insurance
3693063273,1287697.0,The National Center For American Indian Enterprise Development,Vision insurance
3693063273,1287697.0,The National Center For American Indian Enterprise Development,Dental insurance
3693063735,14840050.0,Truist,Pension plan
3693063736,1766026.0,Vivint,401(k)
3693063737,1766026.0,Vivint,401(k)
3693063739,1729578.0,Comtech Telecommunications Corp.,401(k)
3693063742,14840050.0,Truist,Pension plan
3693063743,14840050.0,Truist,Pension plan
3693063744,14840050.0,Truist,Pension plan
3693063745,14840050.0,Truist,Pension plan
3693063865,1630.0,Stanford Health Care,Medical insurance
3693063865,1630.0,Stanford Health Care,Vision insurance
3693063865,1630.0,Stanford Health Care,Dental insurance
3693063865,1630.0,Stanford Health Care,Disability insurance
3693063894,51664810.0,Theoria Medical,401(k)
3693063894,51664810.0,Theoria Medical,Dental insurance
3693063894,51664810.0,Theoria Medical,Disability insurance
3693063906,53246566.0,Aurrera Health Group,Medical insurance
3693063906,53246566.0,Aurrera Health Group,Vision insurance
3693063906,53246566.0,Aurrera Health Group,Dental insurance
3693063906,53246566.0,Aurrera Health Group,401(k)
3693063906,53246566.0,Aurrera Health Group,Student loan assistance
3693063906,53246566.0,Aurrera Health Group,Tuition assistance
3693063906,53246566.0,Aurrera Health Group,Disability insurance
3693063906,53246566.0,Aurrera Health Group,Paid maternity leave
3693063906,53246566.0,Aurrera Health Group,Paid paternity leave
3693063928,5749.0,Kohl's,Disability insurance
3693063935,1536386.0,Gavin de Becker & Associates,401(k)
3693063963,1670700.0,ACS Professional Staffing,401(k)
3693063963,1670700.0,ACS Professional Staffing,Medical insurance
3693063973,4075.0,Sun Life,401(k)
3693063988,2824374.0,Coupang,401(k)
3693063988,2824374.0,Coupang,Commuter benefits
3693063989,2746223.0,Blue Signal Search,401(k)
3693063990,94733.0,Quixote Studios,401(k)
3693063993,16005518.0,"Gilson-Moreau & Associates, P.S.",401(k)
3693063993,16005518.0,"Gilson-Moreau & Associates, P.S.",Medical insurance
3693063993,16005518.0,"Gilson-Moreau & Associates, P.S.",Dental insurance
3693064131,16022223.0,Pali Wine Co.,401(k)
3693064131,16022223.0,Pali Wine Co.,Dental insurance
3693064131,16022223.0,Pali Wine Co.,Medical insurance
3693064131,16022223.0,Pali Wine Co.,Vision insurance
3693064497,1536386.0,Gavin de Becker & Associates,Medical insurance
3693064497,1536386.0,Gavin de Becker & Associates,Vision insurance
3693064497,1536386.0,Gavin de Becker & Associates,Dental insurance
3693064497,1536386.0,Gavin de Becker & Associates,401(k)
3693064502,2432099.0,KidsQuest Children's Museum,401(k)
3693064502,2432099.0,KidsQuest Children's Museum,Vision insurance
3693064539,32685.0,Paralyzed Veterans of America,Medical insurance
3693064539,32685.0,Paralyzed Veterans of America,401(k)
3693064546,1766026.0,Vivint,401(k)
3693064548,1729578.0,Comtech Telecommunications Corp.,401(k)
3693064704,16726.0,Crocs,401(k)
3693064788,1536386.0,Gavin de Becker & Associates,401(k)
3693064797,3476.0,Michael Page,Medical insurance
3693064797,3476.0,Michael Page,Paid paternity leave
3693064797,3476.0,Michael Page,401(k)
3532222332,,,Medical insurance
3532222332,,,Vision insurance
3532222332,,,Dental insurance
3532222332,,,401(k)
3532222332,,,Disability insurance
3532222332,,,Paid paternity leave
3532222332,,,Paid maternity leave
3693064798,108889.0,Western States Equipment,Medical insurance
3693064798,108889.0,Western States Equipment,Vision insurance
3693064798,108889.0,Western States Equipment,Dental insurance
3693064798,108889.0,Western States Equipment,401(k)
3693064798,108889.0,Western States Equipment,Paid maternity leave
3693064798,108889.0,Western States Equipment,Paid paternity leave
3693064806,157313.0,Princeton University,Commuter benefits
3693064812,17120.0,SIXT,401(k)
3693064819,133074.0,Innovative Driven,Medical insurance
3693064819,133074.0,Innovative Driven,Vision insurance
3693064819,133074.0,Innovative Driven,Dental insurance
3693064819,133074.0,Innovative Driven,401(k)
3693064873,74710480.0,VinFast US,Medical insurance
3693064873,74710480.0,VinFast US,Vision insurance
3693064873,74710480.0,VinFast US,Dental insurance
3693064873,74710480.0,VinFast US,401(k)
3693064874,18506580.0,Vivian Health,401(k)
3693064876,18506580.0,Vivian Health,401(k)
3693064879,18506580.0,Vivian Health,401(k)
3693064886,18506580.0,Vivian Health,401(k)
3693064891,18506580.0,Vivian Health,Vision insurance
3693064891,18506580.0,Vivian Health,401(k)
3693064892,18506580.0,Vivian Health,401(k)
3693064895,18506580.0,Vivian Health,401(k)
3693064902,18506580.0,Vivian Health,401(k)
3693064906,18506580.0,Vivian Health,Medical insurance
3693064907,18506580.0,Vivian Health,Medical insurance
3693064907,18506580.0,Vivian Health,Vision insurance
3693064907,18506580.0,Vivian Health,Dental insurance
3693064907,18506580.0,Vivian Health,401(k)
3693064908,18506580.0,Vivian Health,401(k)
3693064911,18506580.0,Vivian Health,401(k)
3693064915,18506580.0,Vivian Health,Medical insurance
3693064916,18506580.0,Vivian Health,Vision insurance
3693064916,18506580.0,Vivian Health,401(k)
3693064918,18506580.0,Vivian Health,Medical insurance
3693064918,18506580.0,Vivian Health,Vision insurance
3693064918,18506580.0,Vivian Health,Dental insurance
3693064918,18506580.0,Vivian Health,401(k)
3693064922,18506580.0,Vivian Health,Vision insurance
3693064922,18506580.0,Vivian Health,401(k)
3693064923,18506580.0,Vivian Health,Vision insurance
3693064923,18506580.0,Vivian Health,401(k)
3693064924,18506580.0,Vivian Health,401(k)
3693064927,18506580.0,Vivian Health,Medical insurance
3693064951,1951980.0,Action Day Schools,Medical insurance
3693064951,1951980.0,Action Day Schools,Vision insurance
3693064951,1951980.0,Action Day Schools,Dental insurance
3693064951,1951980.0,Action Day Schools,Commuter benefits
3693064951,1951980.0,Action Day Schools,Tuition assistance
3693064951,1951980.0,Action Day Schools,Child care support
3693064995,214960.0,Compassus,401(k)
3693064995,214960.0,Compassus,Disability insurance
3693064996,214960.0,Compassus,401(k)
3693064996,214960.0,Compassus,Disability insurance
3693065506,34768945.0,Happy Cabbage Analytics,401(k)
3693065524,,,Medical insurance
3693065524,,,Vision insurance
3693065524,,,Dental insurance
3693065524,,,401(k)
3693065524,,,Tuition assistance
3693065530,1766026.0,Vivint,401(k)
3693065534,14840050.0,Truist,Pension plan
3693065536,1729578.0,Comtech Telecommunications Corp.,401(k)
3693065540,14840050.0,Truist,Pension plan
3693065705,1293049.0,Foundation Partners Group,Vision insurance
3693065705,1293049.0,Foundation Partners Group,401(k)
3693065706,1293049.0,Foundation Partners Group,Vision insurance
3693065706,1293049.0,Foundation Partners Group,401(k)
3693065718,162807.0,Brunel,401(k)
3693065731,3540705.0,OMD USA,401(k)
3693065731,3540705.0,OMD USA,Dental insurance
3693065764,101899.0,HomeSphere,401(k)
3693065773,30507.0,DentaQuest,401(k)
3693065775,2604972.0,Yuba-Sutter Chamber of Commerce,Medical insurance
3693065775,2604972.0,Yuba-Sutter Chamber of Commerce,Vision insurance
3693065775,2604972.0,Yuba-Sutter Chamber of Commerce,Dental insurance
3693065776,5749.0,Kohl's,Disability insurance
3693065800,1909256.0,LeeShanok Network Solutions,401(k)
3693065815,147699.0,"Romac Industries, Inc.",401(k)
3693065815,147699.0,"Romac Industries, Inc.",Dental insurance
3693065815,147699.0,"Romac Industries, Inc.",Medical insurance
3693065815,147699.0,"Romac Industries, Inc.",Vision insurance
3693065816,676041.0,NextCare,401(k)
3693065821,78885.0,WinnCompanies,401(k)
3693065821,78885.0,WinnCompanies,Disability insurance
3693065824,2666.0,California Department of Justice,Vision insurance
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Medical insurance
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Vision insurance
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Dental insurance
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,401(k)
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Paid paternity leave
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Paid maternity leave
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Commuter benefits
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Tuition assistance
3693065841,166944.0,Wilson Sonsini Goodrich & Rosati,Disability insurance
3693065874,9814.0,Eastridge Workforce Solutions,401(k)
3693065874,9814.0,Eastridge Workforce Solutions,Medical insurance
3693065874,9814.0,Eastridge Workforce Solutions,Vision insurance
3693065874,9814.0,Eastridge Workforce Solutions,Dental insurance
3693065874,9814.0,Eastridge Workforce Solutions,Disability insurance
3693065880,2279.0,Flex,401(k)
3693065894,18506580.0,Vivian Health,401(k)
3693065898,18506580.0,Vivian Health,Medical insurance
3693065899,18506580.0,Vivian Health,401(k)
3693065901,629227.0,Coca-Cola Consolidated,401(k)
3693065901,629227.0,Coca-Cola Consolidated,Medical insurance
3693065903,18506580.0,Vivian Health,Vision insurance
3693065903,18506580.0,Vivian Health,401(k)
3693065910,18506580.0,Vivian Health,Vision insurance
3693065910,18506580.0,Vivian Health,401(k)
3693065914,18506580.0,Vivian Health,401(k)
3693065915,18506580.0,Vivian Health,Vision insurance
3693065915,18506580.0,Vivian Health,401(k)
3693065916,18506580.0,Vivian Health,Vision insurance
3693065916,18506580.0,Vivian Health,401(k)
3693065919,629227.0,Coca-Cola Consolidated,401(k)
3693065919,629227.0,Coca-Cola Consolidated,Medical insurance
3693065924,18506580.0,Vivian Health,401(k)
3693065925,629227.0,Coca-Cola Consolidated,401(k)
3693065925,629227.0,Coca-Cola Consolidated,Medical insurance
3693065926,18506580.0,Vivian Health,Medical insurance
3693065928,18506580.0,Vivian Health,401(k)
3693065929,18506580.0,Vivian Health,401(k)
3693065931,18506580.0,Vivian Health,Medical insurance
3693065932,18506580.0,Vivian Health,Medical insurance
3693065972,6593.0,Live Nation Entertainment,401(k)
3693065985,2787.0,Federal Reserve Bank of Chicago,401(k)
3693065985,2787.0,Federal Reserve Bank of Chicago,Pension plan
3693065985,2787.0,Federal Reserve Bank of Chicago,Vision insurance
3693066408,7602352.0,BitBranding,Medical insurance
3693066408,7602352.0,BitBranding,Paid paternity leave
3693066408,7602352.0,BitBranding,Paid maternity leave
3693066408,7602352.0,BitBranding,401(k)
3693066465,14840050.0,Truist,Pension plan
3693066466,14840050.0,Truist,Pension plan
3693066469,14840050.0,Truist,Pension plan
3693066472,14840050.0,Truist,Pension plan
3693066604,61341.0,Motive Workforce,Medical insurance
3693066604,61341.0,Motive Workforce,Dental insurance
3693066604,61341.0,Motive Workforce,401(k)
3693066604,61341.0,Motive Workforce,Vision insurance
3693066612,2859.0,BDO USA,401(k)
3693066618,28132450.0,Riverview Regional Medical Center,401(k)
3693066644,7488.0,Rush University Medical Center,Tuition assistance
3693066647,25081.0,Shea Properties,401(k)
3693066647,25081.0,Shea Properties,Disability insurance
3693066676,641035.0,"Sun West Mortgage Company, Inc.",401(k)
3693066676,641035.0,"Sun West Mortgage Company, Inc.",Dental insurance
3693066676,641035.0,"Sun West Mortgage Company, Inc.",Vision insurance
3693066676,641035.0,"Sun West Mortgage Company, Inc.",Medical insurance
3693066676,641035.0,"Sun West Mortgage Company, Inc.",Disability insurance
3693066678,3325979.0,Plaxonic,Medical insurance
3693066678,3325979.0,Plaxonic,Vision insurance
3693066678,3325979.0,Plaxonic,Dental insurance
3693066678,3325979.0,Plaxonic,401(k)
3693066686,4075.0,Sun Life,401(k)
3693066688,4075.0,Sun Life,401(k)
3693066710,4297.0,UVA Health,Vision insurance
3693066712,4298.0,University of Virginia,Dental insurance
3693066729,165791.0,RTC,401(k)
3693066729,165791.0,RTC,Medical insurance
3693066729,165791.0,RTC,Dental insurance
3693066729,165791.0,RTC,Commuter benefits
3693066729,165791.0,RTC,Tuition assistance
3693066755,9814.0,Eastridge Workforce Solutions,401(k)
3693066755,9814.0,Eastridge Workforce Solutions,Medical insurance
3693066755,9814.0,Eastridge Workforce Solutions,Vision insurance
3693066755,9814.0,Eastridge Workforce Solutions,Dental insurance
3693066755,9814.0,Eastridge Workforce Solutions,Disability insurance
3693066764,162255.0,R1 RCM,401(k)
3693066766,165998.0,"Skyworks Solutions, Inc.",401(k)
3693066786,2279.0,Flex,401(k)
3693066818,629227.0,Coca-Cola Consolidated,401(k)
3693066818,629227.0,Coca-Cola Consolidated,Medical insurance
3693066819,18506580.0,Vivian Health,Medical insurance
3693066820,18506580.0,Vivian Health,Medical insurance
3693066891,5275.0,Alcon,Disability insurance
3693066912,2539.0,iHeartMedia,401(k)
3693066920,1041095.0,Sonova Group,401(k)
3693066925,28734.0,KIK Consumer Products,Disability insurance
3693067108,78885.0,WinnCompanies,401(k)
3693067108,78885.0,WinnCompanies,Disability insurance
3693067218,3299457.0,MGA Homecare,Medical insurance
3693067218,3299457.0,MGA Homecare,Vision insurance
3693067218,3299457.0,MGA Homecare,Dental insurance
3693067218,3299457.0,MGA Homecare,401(k)
3693067279,1729578.0,Comtech Telecommunications Corp.,401(k)
3693067283,14840050.0,Truist,Pension plan
3693067287,14840050.0,Truist,Pension plan
3693067288,14840050.0,Truist,Pension plan
3693067434,4721.0,UL Solutions,401(k)
3693067435,27872.0,Southern Regional Medical Center,401(k)
3693067436,27872.0,Southern Regional Medical Center,401(k)
3693067443,285809.0,City Point Partners LLC,Medical insurance
3693067443,285809.0,City Point Partners LLC,Vision insurance
3693067443,285809.0,City Point Partners LLC,Dental insurance
3693067443,285809.0,City Point Partners LLC,401(k)
3693067443,285809.0,City Point Partners LLC,Paid maternity leave
3693067443,285809.0,City Point Partners LLC,Paid paternity leave
3693067443,285809.0,City Point Partners LLC,Commuter benefits
3693067443,285809.0,City Point Partners LLC,Tuition assistance
3693067456,55394.0,Great West Casualty Company,Paid paternity leave
3693067460,15317.0,Copart,401(k)
3693067460,15317.0,Copart,Medical insurance
3693067460,15317.0,Copart,Dental insurance
3693067460,15317.0,Copart,Vision insurance
3693067481,7488.0,Rush University Medical Center,Tuition assistance
3693067516,2819944.0,SchoolStatus,401(k)
3693067546,4297.0,UVA Health,Vision insurance
3693067551,3863.0,Grainger,401(k)
3693067556,133074.0,Innovative Driven,Medical insurance
3693067556,133074.0,Innovative Driven,Vision insurance
3693067556,133074.0,Innovative Driven,Dental insurance
3693067556,133074.0,Innovative Driven,401(k)
3693067574,2343421.0,C Spire,Vision insurance
3693067605,9814.0,Eastridge Workforce Solutions,401(k)
3693067605,9814.0,Eastridge Workforce Solutions,Disability insurance
3693067626,2279.0,Flex,401(k)
3693067662,629227.0,Coca-Cola Consolidated,Medical insurance
3693067694,8086.0,AMETEK,401(k)
3693067699,7932726.0,OneMain Financial,401(k)
3693067708,10801746.0,"Solari, Inc.",401(k)
3626156340,18496094.0,Critical Role,Medical insurance
3626156340,18496094.0,Critical Role,Dental insurance
3626156340,18496094.0,Critical Role,Vision insurance
3626156340,18496094.0,Critical Role,401(k)
3693067739,5275.0,Alcon,Disability insurance
3693067740,5275.0,Alcon,Disability insurance
3693067741,5275.0,Alcon,Disability insurance
3693067742,5275.0,Alcon,Disability insurance
3693067743,5275.0,Alcon,Disability insurance
3693067756,2539.0,iHeartMedia,401(k)
3693067757,2539.0,iHeartMedia,401(k)
3693067759,389481.0,GEA Group,Dental insurance
3693067759,389481.0,GEA Group,Vision insurance
3693067759,389481.0,GEA Group,401(k)
3693067766,13288.0,Accruent,Medical insurance
3693067766,13288.0,Accruent,Disability insurance
3693067770,157324.0,Randstad Technologies US,Medical insurance
3693067770,157324.0,Randstad Technologies US,Vision insurance
3693067770,157324.0,Randstad Technologies US,Dental insurance
3693067770,157324.0,Randstad Technologies US,401(k)
3693067778,165791.0,RTC,Medical insurance
3693067778,165791.0,RTC,Dental insurance
3693067778,165791.0,RTC,Commuter benefits
3693067778,165791.0,RTC,401(k)
3693067778,165791.0,RTC,Tuition assistance
3693067809,3271453.0,Monterey Peninsula Foundation,Medical insurance
3693067809,3271453.0,Monterey Peninsula Foundation,Vision insurance
3693067809,3271453.0,Monterey Peninsula Foundation,Dental insurance
3693067809,3271453.0,Monterey Peninsula Foundation,401(k)
3693067819,38264.0,Vera Bradley,401(k)
3693067873,13386.0,Skechers,Disability insurance
3693067880,,,401(k)
3693067884,12934.0,HMSHost,Medical insurance
3693067884,12934.0,HMSHost,Dental insurance
3693067884,12934.0,HMSHost,Vision insurance
3693067884,12934.0,HMSHost,401(k)
3693067884,12934.0,HMSHost,Tuition assistance
3693067884,12934.0,HMSHost,Commuter benefits
3693067884,12934.0,HMSHost,Disability insurance
3693067923,13386.0,Skechers,Disability insurance
3693067926,81194885.0,Caffee Accident & Injury Lawyers,401(k)
3693067926,81194885.0,Caffee Accident & Injury Lawyers,Medical insurance
3693067989,10346400.0,Career Movement,401(k)
3693068024,5749.0,Kohl's,Disability insurance
3693068043,1536386.0,Gavin de Becker & Associates,401(k)
3693068047,5749.0,Kohl's,Disability insurance
3693068061,27172.0,State of South Dakota,Dental insurance
3693068061,27172.0,State of South Dakota,Vision insurance
3693068061,27172.0,State of South Dakota,Medical insurance
3693068066,13856.0,Marathon Petroleum Corporation,401(k)
3693068066,13856.0,Marathon Petroleum Corporation,Dental insurance
3693068069,64532924.0,Grumbles Law PLLC,Medical insurance
3693068069,64532924.0,Grumbles Law PLLC,401(k)
3693068078,157313.0,Princeton University,Commuter benefits
3693068083,3540705.0,OMD USA,401(k)
3693068083,3540705.0,OMD USA,Dental insurance
3693068087,133074.0,Innovative Driven,Medical insurance
3693068087,133074.0,Innovative Driven,Vision insurance
3693068087,133074.0,Innovative Driven,Dental insurance
3693068087,133074.0,Innovative Driven,401(k)
3693068096,2343421.0,C Spire,Vision insurance
3693068110,98210.0,The Beachbody Company,401(k)
3693068110,98210.0,The Beachbody Company,Paid paternity leave
3693068122,9814.0,Eastridge Workforce Solutions,Medical insurance
3693068122,9814.0,Eastridge Workforce Solutions,Disability insurance
3693068122,9814.0,Eastridge Workforce Solutions,401(k)
3693068123,9814.0,Eastridge Workforce Solutions,401(k)
3693068123,9814.0,Eastridge Workforce Solutions,Disability insurance
3693068185,629227.0,Coca-Cola Consolidated,401(k)
3693068185,629227.0,Coca-Cola Consolidated,Medical insurance
3693068222,163789.0,Ferring Pharmaceuticals,401(k)
3693068222,163789.0,Ferring Pharmaceuticals,Paid paternity leave
3693068222,163789.0,Ferring Pharmaceuticals,Disability insurance
3693068259,26562280.0,"GPRM Prestress, LLC",Medical insurance
3693068259,26562280.0,"GPRM Prestress, LLC",Vision insurance
3693068259,26562280.0,"GPRM Prestress, LLC",Dental insurance
3693068259,26562280.0,"GPRM Prestress, LLC",401(k)
3693068259,26562280.0,"GPRM Prestress, LLC",Disability insurance
3693068272,19231638.0,SAHARA Las Vegas,Medical insurance
3693068272,19231638.0,SAHARA Las Vegas,Vision insurance
3693068272,19231638.0,SAHARA Las Vegas,Dental insurance
3693068272,19231638.0,SAHARA Las Vegas,401(k)
3693068272,19231638.0,SAHARA Las Vegas,Tuition assistance
3693068272,19231638.0,SAHARA Las Vegas,Disability insurance
3693068277,162258.0,Ace Hardware Corporation,401(k)
3693068277,162258.0,Ace Hardware Corporation,Disability insurance
3693068277,162258.0,Ace Hardware Corporation,Tuition assistance
3693068278,231383.0,Federal Reserve Bank of Minneapolis,401(k)
3693068278,231383.0,Federal Reserve Bank of Minneapolis,Pension plan
3693068280,5275.0,Alcon,Disability insurance
3693068281,5275.0,Alcon,Disability insurance
3693068289,10525955.0,Stackline,401(k)
3693068296,73681.0,California Lottery,Medical insurance
3693068296,73681.0,California Lottery,Pension plan
3693068296,73681.0,California Lottery,Commuter benefits
3693068296,73681.0,California Lottery,Vision insurance
3693068296,73681.0,California Lottery,Dental insurance
3693068296,73681.0,California Lottery,401(k)
3693068320,11286858.0,Wyze,Medical insurance
3693068320,11286858.0,Wyze,Vision insurance
3693068320,11286858.0,Wyze,Dental insurance
3693068320,11286858.0,Wyze,401(k)
3693068320,11286858.0,Wyze,Paid maternity leave
3693068320,11286858.0,Wyze,Paid paternity leave
3693068320,11286858.0,Wyze,Commuter benefits
3693068320,11286858.0,Wyze,Disability insurance
3693068391,850621.0,Quirch Foods,Disability insurance
3693068391,850621.0,Quirch Foods,401(k)
3693068421,6449530.0,Lettieri & Co.,Medical insurance
3693068421,6449530.0,Lettieri & Co.,Dental insurance
3693068421,6449530.0,Lettieri & Co.,401(k)
3693068429,766544.0,AnaptysBio,Medical insurance
3693068429,766544.0,AnaptysBio,Vision insurance
3693068429,766544.0,AnaptysBio,Dental insurance
3693068429,766544.0,AnaptysBio,401(k)
3693068429,766544.0,AnaptysBio,Paid maternity leave
3693068429,766544.0,AnaptysBio,Paid paternity leave
3693068429,766544.0,AnaptysBio,Tuition assistance
3693068434,1681.0,Robert Half,Medical insurance
3693068434,1681.0,Robert Half,Vision insurance
3693068434,1681.0,Robert Half,Dental insurance
3693068434,1681.0,Robert Half,401(k)
3693068437,24062.0,Directors Guild of America,Medical insurance
3693068437,24062.0,Directors Guild of America,Pension plan
3693068437,24062.0,Directors Guild of America,Vision insurance
3693068437,24062.0,Directors Guild of America,Dental insurance
3693068437,24062.0,Directors Guild of America,401(k)
3693068437,24062.0,Directors Guild of America,Disability insurance
3693068443,2820867.0,Loring Smart Roast,401(k)
3693068443,2820867.0,Loring Smart Roast,Dental insurance
3693068443,2820867.0,Loring Smart Roast,Medical insurance
3693068443,2820867.0,Loring Smart Roast,Vision insurance
3693068447,74887092.0,New Life Church,Medical insurance
3693068479,6627808.0,"Fumari, INC",Medical insurance
3693068479,6627808.0,"Fumari, INC",Vision insurance
3693068479,6627808.0,"Fumari, INC",Dental insurance
3693068479,6627808.0,"Fumari, INC",401(k)
3693068553,64722.0,Pilatus Business Aircraft Ltd,401(k)
3693068553,64722.0,Pilatus Business Aircraft Ltd,Disability insurance
3693068553,64722.0,Pilatus Business Aircraft Ltd,Tuition assistance
3693068599,233054.0,Computech Corporation,Medical insurance
3693068599,233054.0,Computech Corporation,Dental insurance
3693068604,81519453.0,Petvisor,Medical insurance
3693068604,81519453.0,Petvisor,Vision insurance
3693068604,81519453.0,Petvisor,Dental insurance
3693068604,81519453.0,Petvisor,401(k)
3693068604,81519453.0,Petvisor,Paid maternity leave
3693068604,81519453.0,Petvisor,Paid paternity leave
3693068604,81519453.0,Petvisor,Disability insurance
3693068615,7947803.0,Juniper Square,401(k)
3693068615,7947803.0,Juniper Square,Commuter benefits
3693068646,913591.0,ProChem Inc.,Medical insurance
3693068646,913591.0,ProChem Inc.,Vision insurance
3693068646,913591.0,ProChem Inc.,Dental insurance
3693068646,913591.0,ProChem Inc.,401(k)
3693068646,913591.0,ProChem Inc.,Paid paternity leave
3693068646,913591.0,ProChem Inc.,Paid maternity leave
3693068675,92917818.0,Centific,401(k)
3693068699,3607929.0,ALTEN Technology USA,Vision insurance
3693068708,92917818.0,Centific,401(k)
3693068724,18941384.0,Fellow,401(k)
3693068724,18941384.0,Fellow,Vision insurance
3693068753,13153.0,Aston Carter,401(k)
3693068763,65589102.0,Melinda Maria,Medical insurance
3693068763,65589102.0,Melinda Maria,Vision insurance
3693068763,65589102.0,Melinda Maria,Dental insurance
3693068763,65589102.0,Melinda Maria,401(k)
3693068794,90681631.0,"Bowie House, Auberge Resorts Collection",Medical insurance
3693068794,90681631.0,"Bowie House, Auberge Resorts Collection",Vision insurance
3693068794,90681631.0,"Bowie House, Auberge Resorts Collection",Dental insurance
3693068794,90681631.0,"Bowie House, Auberge Resorts Collection",401(k)
3693068794,90681631.0,"Bowie House, Auberge Resorts Collection",Disability insurance
3693068798,81878.0,Holman,Medical insurance
3693068798,81878.0,Holman,Dental insurance
3693068798,81878.0,Holman,Disability insurance
3693068799,81878.0,Holman,Medical insurance
3693068799,81878.0,Holman,Dental insurance
3693068799,81878.0,Holman,Disability insurance
3693068801,,,Medical insurance
3693068802,60463.0,QSAC (Quality Services for the Autism Community),Vision insurance
3693068802,60463.0,QSAC (Quality Services for the Autism Community),Commuter benefits
3693068805,60463.0,QSAC (Quality Services for the Autism Community),Vision insurance
3693068805,60463.0,QSAC (Quality Services for the Autism Community),Commuter benefits
3693068806,60463.0,QSAC (Quality Services for the Autism Community),Vision insurance
3693068806,60463.0,QSAC (Quality Services for the Autism Community),Commuter benefits
